date,cell,element,type,censored,value,treatment,si,tmp,ph,mnfe,phase,number_of_changes,total_changes
2022-04-13T00:00:00Z,41,55Mn,total,none,48.992345787891246,14,0,-1,0,0,2,1,100
2022-04-13T00:00:00Z,41,56Fe,total,none,468.9051607092108,14,0,-1,0,0,2,1,100
2022-04-13T00:00:00Z,42,208Pb,total,none,52.85251219414253,15,0,0,0,0,2,1,100
2022-04-13T00:00:00Z,42,28Si,total,NA,1.8282762687542835,15,0,0,0,0,2,1,100
2022-04-13T00:00:00Z,42,31P,total,left,1936.8883572485609,15,0,0,0,0,2,1,100
2022-04-13T00:00:00Z,42,55Mn,total,none,32.77016544646936,15,0,0,0,0,2,1,100
2022-04-13T00:00:00Z,42,56Fe,total,none,441.7852830796896,15,0,0,0,0,2,1,100
2022-04-13T00:00:00Z,43,208Pb,total,none,526.4947053385833,16,0,0,0,1,2,1,100
2022-04-13T00:00:00Z,43,28Si,total,NA,1.8285980101056507,16,0,0,0,1,2,1,100
2022-04-13T00:00:00Z,43,31P,total,left,1987.743692256648,16,0,0,0,1,2,1,100
2022-04-13T00:00:00Z,43,55Mn,total,none,79.15481567018097,16,0,0,0,1,2,1,100
2022-04-13T00:00:00Z,43,56Fe,total,none,928.532973760032,16,0,0,0,1,2,1,100
2022-04-13T00:00:00Z,44,208Pb,total,none,59.016048790261166,17,-1,-1,1,-1,2,1,100
2022-04-13T00:00:00Z,44,28Si,total,NA,0.8786016228205633,17,-1,-1,1,-1,2,1,100
2022-04-13T00:00:00Z,44,31P,total,left,337.6020131875812,17,-1,-1,1,-1,2,1,100
2022-04-13T00:00:00Z,44,55Mn,total,none,7.512545713647408,17,-1,-1,1,-1,2,1,100
2022-04-13T00:00:00Z,44,56Fe,total,left,0.5778662116809294,17,-1,-1,1,-1,2,1,100
2022-04-13T00:00:00Z,45,208Pb,total,none,46.6982738294557,18,1,-1,1,-1,2,1,100
2022-04-13T00:00:00Z,45,28Si,total,NA,3.052523935014748,18,1,-1,1,-1,2,1,100
2022-04-13T00:00:00Z,45,31P,total,left,345.22153725343816,18,1,-1,1,-1,2,1,100
2022-04-13T00:00:00Z,45,55Mn,total,none,12.54901442796543,18,1,-1,1,-1,2,1,100
2022-04-13T00:00:00Z,45,56Fe,total,left,-0.6556939836857625,18,1,-1,1,-1,2,1,100
2022-04-13T00:00:00Z,46,208Pb,total,none,26.886698259711896,19,-1,1,1,-1,2,1,100
2022-04-13T00:00:00Z,46,28Si,total,NA,0.7404679322401697,19,-1,1,1,-1,2,1,100
2022-04-13T00:00:00Z,46,31P,total,left,3275.7757521637054,19,-1,1,1,-1,2,1,100
2022-04-13T00:00:00Z,46,55Mn,total,none,8.10231470701936,19,-1,1,1,-1,2,1,100
2022-04-13T00:00:00Z,46,56Fe,total,left,-1.3465434170475108,19,-1,1,1,-1,2,1,100
2022-04-13T00:00:00Z,47,208Pb,total,none,52.892027172951416,20,1,1,1,-1,2,1,100
2022-04-13T00:00:00Z,47,28Si,total,NA,3.0149550931738966,20,1,1,1,-1,2,1,100
2022-04-13T00:00:00Z,47,31P,total,left,3629.717693238749,20,1,1,1,-1,2,1,100
2022-04-13T00:00:00Z,47,55Mn,total,none,10.727860370623365,20,1,1,1,-1,2,1,100
2022-04-13T00:00:00Z,47,56Fe,total,left,0.9817125822430028,20,1,1,1,-1,2,1,100
2022-04-13T00:00:00Z,48,208Pb,total,none,144.3088482829849,21,0,0,1,0,2,1,100
2022-04-13T00:00:00Z,48,28Si,total,NA,1.9141143529336733,21,0,0,1,0,2,1,100
2022-04-13T00:00:00Z,48,31P,total,left,1961.1749899122365,21,0,0,1,0,2,1,100
2022-04-13T00:00:00Z,48,55Mn,total,none,48.89100305632509,21,0,0,1,0,2,1,100
2022-04-13T00:00:00Z,48,56Fe,total,none,443.05724600372133,21,0,0,1,0,2,1,100
2022-04-13T00:00:00Z,49,208Pb,total,none,144.4038489865764,22,-1,-1,1,1,2,1,100
2022-04-13T00:00:00Z,49,28Si,total,NA,0.8544688093156816,22,-1,-1,1,1,2,1,100
2022-04-13T00:00:00Z,49,31P,total,left,386.2542653917231,22,-1,-1,1,1,2,1,100
2022-04-13T00:00:00Z,49,55Mn,total,none,150.85113297696736,22,-1,-1,1,1,2,1,100
2022-04-13T00:00:00Z,49,56Fe,total,none,993.510879020234,22,-1,-1,1,1,2,1,100
2022-04-13T00:00:00Z,50,208Pb,total,none,289.9149052732275,23,1,-1,1,1,2,1,100
2022-04-13T00:00:00Z,50,28Si,total,NA,3.1100353378980423,23,1,-1,1,1,2,1,100
2022-04-13T00:00:00Z,50,31P,total,left,357.9013033965988,23,1,-1,1,1,2,1,100
2022-04-13T00:00:00Z,50,55Mn,total,none,72.9999252237527,23,1,-1,1,1,2,1,100
2022-04-13T00:00:00Z,50,56Fe,total,none,571.4297714718712,23,1,-1,1,1,2,1,100
2022-04-13T00:00:00Z,51,208Pb,total,none,181.95209645331585,24,-1,1,1,1,2,1,100
2022-04-13T00:00:00Z,51,28Si,total,NA,0.7205416331246614,24,-1,1,1,1,2,1,100
2022-04-13T00:00:00Z,51,31P,total,left,3779.276609237482,24,-1,1,1,1,2,1,100
2022-04-13T00:00:00Z,51,55Mn,total,none,266.33693973145523,24,-1,1,1,1,2,1,100
2022-04-13T00:00:00Z,51,56Fe,total,none,919.7386797768554,24,-1,1,1,1,2,1,100
2022-04-13T00:00:00Z,52,208Pb,total,none,69.52599069771883,10,1,1,1,1,2,1,100
2022-04-13T00:00:00Z,52,28Si,total,NA,3.1825886551727565,10,1,1,1,1,2,1,100
2022-04-13T00:00:00Z,52,31P,total,left,3704.21947220402,10,1,1,1,1,2,1,100
2022-04-13T00:00:00Z,52,55Mn,total,none,83.64019622309752,10,1,1,1,1,2,1,100
2022-04-13T00:00:00Z,52,56Fe,total,none,868.3641984308465,10,1,1,1,1,2,1,100
2022-04-20T00:00:00Z,1,208Pb,dissolved,none,26.02584852360924,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,1,208Pb,total,none,75.69487403300954,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,1,28Si,dissolved,NA,0.5571059977844064,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,1,28Si,total,NA,0.548388851441102,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,1,31P,dissolved,left,389.5774934286855,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,1,31P,total,left,353.35316481291983,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,1,55Mn,dissolved,none,3.011045336002447,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,1,55Mn,total,none,2.829055342164852,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,1,56Fe,dissolved,none,2.375600525621964,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,1,56Fe,total,left,1.1704445634775211,0,-1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,2,208Pb,dissolved,none,63.17338614550415,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,2,208Pb,total,none,70.63853838649146,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,2,28Si,dissolved,NA,1.876191763413555,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,2,28Si,total,NA,2.173087423737263,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,2,31P,dissolved,left,324.9950553666808,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,2,31P,total,left,395.072928938024,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,2,55Mn,dissolved,none,10.621660131632966,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,2,55Mn,total,none,13.744084232357691,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,2,56Fe,dissolved,none,2.2214012244832104,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,2,56Fe,total,left,1.6232792769777975,1,1,-1,-1,-1,2,1,105
2022-04-20T00:00:00Z,3,208Pb,dissolved,none,33.84725782052036,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,3,208Pb,total,none,29.885829521458547,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,3,28Si,dissolved,NA,0.714945136686127,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,3,28Si,total,NA,0.7151193169584183,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,3,31P,dissolved,left,2278.326139465532,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,3,31P,total,left,2143.9694132656614,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,3,55Mn,dissolved,none,13.716026171020912,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,3,55Mn,total,none,13.126897289921075,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,3,56Fe,dissolved,left,0.5289080650277131,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,3,56Fe,total,left,0.904965613080198,2,-1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,4,208Pb,dissolved,none,16.72934298293986,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,4,208Pb,total,none,51.592295593320266,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,4,28Si,dissolved,NA,2.268561131371196,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,4,28Si,total,NA,2.9075623872049925,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,4,31P,dissolved,left,3267.773352879546,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,4,31P,total,left,3765.290824779852,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,4,55Mn,dissolved,none,4.314840994479544,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,4,55Mn,total,none,5.863929064792499,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,4,56Fe,dissolved,left,10.184953325900768,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,4,56Fe,total,left,1.871595589249572,3,1,1,-1,-1,2,1,105
2022-04-20T00:00:00Z,5,208Pb,dissolved,none,20.68634912350844,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,5,208Pb,total,none,318.5250913961756,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,5,28Si,dissolved,NA,1.396383134527617,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,5,28Si,total,NA,1.5360863477708442,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,5,31P,dissolved,left,1924.0061051421767,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,5,31P,total,left,2315.9845984474982,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,5,55Mn,dissolved,none,32.78596788545945,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,5,55Mn,total,none,43.65185683231217,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,5,56Fe,dissolved,none,315.63538398634233,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,5,56Fe,total,none,564.2333116086692,4,0,0,-1,0,2,1,105
2022-04-20T00:00:00Z,6,208Pb,dissolved,none,4.271229019703096,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,6,208Pb,total,none,145.56658881688097,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,6,28Si,dissolved,NA,0.716759539556244,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,6,28Si,total,NA,0.6343764099967423,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,6,31P,dissolved,left,236.10901584029008,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,6,31P,total,left,495.39997711615626,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,6,55Mn,dissolved,none,89.07707160987754,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,6,55Mn,total,none,113.15239348944984,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,6,56Fe,dissolved,none,76.29608930084443,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,6,56Fe,total,left,1668.0293336450004,5,-1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,7,208Pb,dissolved,none,137.54250932643683,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,7,208Pb,total,none,176.797596251235,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,7,28Si,dissolved,NA,2.5892927500209075,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,7,28Si,total,NA,2.6379526469849885,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,7,31P,dissolved,left,399.463887602692,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,7,31P,total,left,380.5348862566785,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,7,55Mn,dissolved,none,79.46373081878646,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,7,55Mn,total,none,78.7191713900769,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,7,56Fe,dissolved,left,1034.047236277382,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,7,56Fe,total,left,1193.0355039368974,6,1,-1,-1,1,2,1,105
2022-04-20T00:00:00Z,8,208Pb,dissolved,none,67.09287402393339,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,8,208Pb,total,none,102.0972775285306,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,8,28Si,dissolved,NA,0.6596324702241033,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,8,28Si,total,NA,0.5927059615500598,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,8,31P,dissolved,left,1856.4742412166463,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,8,31P,total,left,1931.2116666312368,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,8,55Mn,dissolved,none,65.62105470184223,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,8,55Mn,total,none,69.41999448535464,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,8,56Fe,dissolved,none,652.8728532977404,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,8,56Fe,total,none,892.9476682160723,7,-1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,9,208Pb,dissolved,none,58.69325249906715,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,9,208Pb,total,none,94.518810951925,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,9,28Si,dissolved,NA,2.871872067933301,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,9,28Si,total,NA,2.088419291033872,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,9,31P,dissolved,left,1887.5778348647068,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,9,31P,total,left,2197.328702441788,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,9,55Mn,dissolved,none,62.345424912755405,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,9,55Mn,total,none,74.66490789408718,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,9,56Fe,dissolved,none,703.9283097713197,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,9,56Fe,total,left,1053.882391540036,8,1,1,-1,1,2,1,105
2022-04-20T00:00:00Z,10,208Pb,dissolved,none,28.59805091779535,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,10,208Pb,total,none,33.35086463803415,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,10,28Si,dissolved,NA,1.3133099929687957,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,10,28Si,total,NA,1.4108598490741515,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,10,31P,dissolved,left,2007.0853934992365,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,10,31P,total,left,2013.7156528242176,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,10,55Mn,dissolved,none,9.6239671876204,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,10,55Mn,total,none,10.136626573143898,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,10,56Fe,dissolved,none,2.627840733449348,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,10,56Fe,total,left,0.7759404501953849,9,0,0,0,-1,2,1,105
2022-04-20T00:00:00Z,12,208Pb,dissolved,none,48.105571455368086,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,12,208Pb,total,none,65.64800310309461,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,12,28Si,dissolved,NA,2.4409619952626254,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,12,28Si,total,NA,1.960829977868792,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,12,31P,dissolved,left,1644.5675619849965,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,12,31P,total,left,1787.1460700477212,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,12,55Mn,dissolved,none,49.14411665615442,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,12,55Mn,total,none,56.04373625872411,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,12,56Fe,dissolved,none,501.4930943983051,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,12,56Fe,total,none,615.5679970020797,11,1,0,0,0,2,1,105
2022-04-20T00:00:00Z,13,208Pb,dissolved,none,28.70544847010348,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,13,208Pb,total,none,49.22827057251044,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,13,28Si,dissolved,NA,0.5002801244570737,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,13,28Si,total,NA,0.5668968758032032,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,13,31P,dissolved,left,2133.835777973737,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,13,31P,total,left,1845.193955263828,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,13,55Mn,dissolved,none,22.31736897938967,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,13,55Mn,total,none,26.03425194524665,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,13,56Fe,dissolved,none,334.38698657220885,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,13,56Fe,total,none,478.29551920566746,12,-1,0,0,0,2,1,105
2022-04-20T00:00:00Z,14,208Pb,dissolved,none,60.341443624456616,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,14,208Pb,total,none,55.003127536995216,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,14,28Si,dissolved,NA,1.4611404183510035,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,14,28Si,total,NA,1.679947474014005,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,14,31P,dissolved,left,4036.935201858756,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,14,31P,total,left,3440.402695150267,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,14,55Mn,dissolved,none,31.91753945289575,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,14,55Mn,total,none,27.91595104025888,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,14,56Fe,dissolved,none,595.9741850099065,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,14,56Fe,total,none,554.788092049669,13,0,1,0,0,2,1,105
2022-04-20T00:00:00Z,15,208Pb,dissolved,none,43.15303043229877,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,15,208Pb,total,none,45.91659087951155,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,15,28Si,dissolved,NA,1.3125553222042343,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,15,28Si,total,NA,1.285153962069397,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,15,31P,dissolved,left,394.2558855512208,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,15,31P,total,left,336.41898177311464,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,15,55Mn,dissolved,none,28.404866269362685,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,15,55Mn,total,none,21.718815840200733,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,15,56Fe,dissolved,left,1810.627907458044,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,15,56Fe,total,none,481.439682439624,14,0,-1,0,0,2,1,105
2022-04-20T00:00:00Z,16,208Pb,dissolved,none,62.98713653606034,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,16,208Pb,total,none,93.1561847908352,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,16,28Si,dissolved,NA,1.559837049123448,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,16,28Si,total,NA,1.426995658408309,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,16,31P,dissolved,left,1575.9150553296722,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,16,31P,total,left,1778.7290435196155,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,16,55Mn,dissolved,none,32.76752527090416,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,16,55Mn,total,none,39.99614428344984,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,16,56Fe,dissolved,none,476.0862393632276,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,16,56Fe,total,none,602.3952175526687,15,0,0,0,0,2,1,105
2022-04-20T00:00:00Z,17,208Pb,dissolved,none,4.300272470121213,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,17,208Pb,total,none,78.76486138589817,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,17,28Si,dissolved,NA,1.4044864540798443,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,17,28Si,total,NA,1.2007989851373606,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,17,31P,dissolved,left,1699.0935202444064,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,17,31P,total,left,2188.224889507327,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,17,55Mn,dissolved,none,19.519649431702607,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,17,55Mn,total,none,62.979925557352175,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,17,56Fe,dissolved,none,94.14372090999169,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,17,56Fe,total,left,1240.4981328172878,16,0,0,0,1,2,1,105
2022-04-20T00:00:00Z,18,208Pb,dissolved,none,12.196234188027924,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,18,208Pb,total,none,19.4738848368181,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,18,28Si,dissolved,NA,0.9075902478247192,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,18,28Si,total,NA,0.7282748355265107,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,18,31P,dissolved,left,371.68733600765887,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,18,31P,total,left,299.66401868537696,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,18,55Mn,dissolved,none,5.802174264399086,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,18,55Mn,total,none,6.223945024094332,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,18,56Fe,dissolved,left,0.8131077472496802,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,18,56Fe,total,none,3.1770484166764663,17,-1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,19,208Pb,dissolved,none,48.81525366816472,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,19,208Pb,total,none,46.32966018366096,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,19,28Si,dissolved,NA,2.549527314228703,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,19,28Si,total,NA,2.2962291531025607,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,19,31P,dissolved,left,442.0076044900729,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,19,31P,total,left,359.4272521358593,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,19,55Mn,dissolved,none,10.01511637985768,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,19,55Mn,total,none,9.218633240910767,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,19,56Fe,dissolved,none,2.9676286849529068,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,19,56Fe,total,none,2.991748767649064,18,1,-1,1,-1,2,1,105
2022-04-20T00:00:00Z,20,208Pb,dissolved,none,10.111753235188676,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,20,208Pb,total,none,20.44187628080868,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,20,28Si,dissolved,NA,0.7128633825239922,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,20,28Si,total,NA,0.6266767587785609,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,20,31P,dissolved,left,3154.563146433533,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,20,31P,total,left,3651.8222152785,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,20,55Mn,dissolved,none,6.658368670419954,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,20,55Mn,total,none,9.874609356380148,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,20,56Fe,dissolved,none,76.11100278828818,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,20,56Fe,total,left,14.215627816837753,19,-1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,21,208Pb,dissolved,none,33.46841327059149,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,21,208Pb,total,none,51.33855714451994,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,21,28Si,dissolved,NA,2.5815622818790502,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,21,28Si,total,NA,2.6824334259854035,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,21,31P,dissolved,left,2568.2672391892647,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,21,31P,total,left,2469.388395451216,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,21,55Mn,dissolved,none,6.437851111487071,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,21,55Mn,total,none,7.4358403546974,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,21,56Fe,dissolved,left,1.8510310724329664,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,21,56Fe,total,left,1.7327163664572425,20,1,1,1,-1,2,1,105
2022-04-20T00:00:00Z,22,208Pb,dissolved,none,83.63733259198774,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,22,208Pb,total,none,122.15449852359816,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,22,28Si,dissolved,NA,1.4650784377199333,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,22,28Si,total,NA,1.504811212232254,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,22,31P,dissolved,left,2120.773105201255,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,22,31P,total,left,1667.2765346304882,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,22,55Mn,dissolved,none,39.11981388021376,21,0,0,1,0,2,1,105
2022-04-20T00:00:00Z,22,55Mn,total,none,43.816092577036194,21,0,0,1,0,2,1,105
